word,synonyms
struktúra,"['rendszer', 'struktúra', 'szerkezet', 'összefüggés', 'szisztéma', 'felépítés']"
Atilla,"['1005', 'Attila', 'Etele', 'Galina', 'Pálma', 'Atilla', 'Placid', 'Aurél', 'Tulipán']"
Tamara,"['1229', 'Tamás', 'Dávid', 'Gáspár', 'Dózsa', 'Dakó', 'Bekő', 'Tamara', 'Jonatán', 'Bökény', 'Gazsó']"
közelében,"['mellett', 'közelében', 'tövében']"
☎,"['☎', 'telefon gyűjtőfogalom', 'fekete telefon']"
Szépe,"['0412', 'Csaba', 'Gyula', 'Szilárd', 'Konstantin', 'Csanád', 'Némó', 'Száva', 'Zénó', 'Sába', 'Szépe', 'Sebő']"
☏,"['☏', 'telefon gyűjtőfogalom', 'fehér telefon']"
Angelus,"['0505', 'György', 'Judit', 'Irén', 'Gyöngyi', 'Györgyike', 'Árvácska', 'Györgyi', 'Angelusz', 'Erna', 'Angelus', 'Györke', 'Jutta', 'Nyék', 'Jutka', 'Irina', 'Györe', 'Iréne', 'Piusz', 'Viola']"
régi,"['korábbi', 'előző', 'eddigi', 'előzetes', 'régi', 'megelőző', 'régebbi']"
mindössze,"['csak', 'csupán', 'mindössze', 'kizárólag']"
annak,"['annak', 'részére', 'neki']"
jócskán,"['meglehetősen', 'jól', 'nagyon', 'jócskán', 'alaposan', 'bőven', 'eléggé', 'felettébb', 'tisztességesen', 'rendesen', 'derekasan']"
Aurélia,"['1202', 'Dénes', 'Melinda', 'Gyenes', 'Aranka', 'Vivien', 'Szilvánusz', 'Dienes', 'Aurél', 'Aurélia', 'Aura']"
Jamina,"['0530', 'Dezső', 'Nándor', 'Ditta', 'Hanna', 'Félix', 'Janka', 'Jamina', 'Zsanett', 'Vazul', 'Janina', 'Vázsony', 'Ferdinánd', 'Fernandó', 'Johanna', 'Jana']"
Vazul,"['0614', 'Elizeus', 'Valér', 'Vazul', 'Töhötöm', 'Hartvig', 'Herta']"
előző évben,"['tavaly', 'elmúlt évben', 'múlt évben', 'előző évben']"
Deme,"['1026', 'Demeter', 'Deme', 'Albin', 'Örsi', 'Armand', 'Dömötör', 'Amanda']"
Katalin,"['1231', 'Katalin', 'Szilveszter', 'Kitti', 'Máriusz', 'Melánia', 'Ajándék', 'Katerina', 'Katarina', 'Ubul']"
Izrael,"['0205', 'Izrael', 'Léda', 'Kolozs', 'Eta', 'Alida', 'Etelka', 'Ágota', 'Heidi', 'Agáta', 'Ingrid', 'Kolos', 'Jáfet']"
szintúgy,"['is', 'még', 'szintén', 'ugyancsak', 'szintúgy']"
Tarcsa,"['0225', 'Géza', 'Tarcal', 'Vanda', 'Cézár', 'Tarcsa', 'Décse']"
minden időben,"['mindig', 'esetben', 'minden esetben', 'mindenkor', 'minden alkalommal', 'minden időben']"
Fedor,"['1109', 'Tihamér', 'Tivadar', 'Fedor', 'Nátán', 'Ugocsa', 'Oresztész', 'Ugron', 'Teodor', 'Bozsó']"
Csatár,"['0729', 'Márta', 'Virág', 'Vadvirág', 'Beatrix', 'Tűzvirág', 'Félix', 'Bea', 'Trixi', 'Olavi', 'Flóra', 'Olaf', 'Csatár']"
jó,"['való', 'jó', 'illő']"
Líviusz,"['1112', 'Martin', 'Márton', 'Krisztián', 'Hamilton', 'Levente', 'Aba', 'Emil', 'Tihamér', 'Líviusz', 'Renáta', 'Martos', 'Keresztély', 'Asztrik', 'Bacsó', 'Jozafát', 'Szilvánusz', 'Renátó', 'René', 'Bács', 'Hümér', 'Jónás', 'Keresztes']"
ilyen,"['ilyen', 'hasonló', 'ilyenféle', 'ilyesféle']"
kb.,"['kb', 'vagy', 'mintegy', 'közel', 'körülbelül', 'nagyjából', 'hozzávetőleg', 'megközelítőleg', 'hozzávetőlegesen', 'durván']"
számítás szerinti,"['várható', 'valószínű', 'valószínűsíthető', 'remélhető', 'számítás szerinti', 'előrelátható']"
Florentin,"['1107', 'Ernő', 'Rudolf', 'Lázár', 'Rezső', 'Raul', 'Radvány', 'Rados', 'Karin', 'Ralf', 'Engelbert', 'Karina', 'Rolf', 'Karen', 'Erneszt', 'Csenger', 'Florentin']"
diviz,"['', 'mínusz', 'jel', 'kötőjel', 'diviz', 'elválasztójel', 'kiskötőjel']"
Giza,"['0507', 'Dalma', 'Szaniszló', 'Bendegúz', 'Gizella', 'Germán', 'Giza', 'Napóleon']"
Mara,"['0426', 'Mária', 'Ervin', 'Tihamér', 'Marcell', 'Marsall', 'Mara']"
olyasféle,"['olyan', 'hasonló', 'olyanféle', 'olyasféle']"
Mari,"['0211', 'Mária', 'Dezső', 'Elek', 'Titánia', 'Paszkál', 'Marietta', 'Teodóra', 'Marinka', 'Marion', 'Mariska', 'Mari', 'Manyi', 'Bertold']"
Angyalka,"['0531', 'Mária', 'Angyal', 'Marietta', 'Villő', 'Matild', 'Petres', 'Angéla', 'Zengő', 'Tilda', 'Angyalka', 'Matilda', 'Tilia', 'Petronella']"
Timóteus,"['0822', 'János', 'Mária', 'Boglár', 'Mirjam', 'Merse', 'Zombor', 'Menyhért', 'Timóteus', 'Zakeus', 'Szigfrid', 'Timót']"
Zoltán,"['1120', 'Zoltán', 'Zsolt', 'Amália', 'Amál', 'Edmond', 'Jolán', 'Félix', 'Bódog', 'Jónás', 'Ödön', 'Brendon']"
egyúttal,"['ezzel együtt', 'és', 'így', 'egyben', 'egyúttal']"
Glória,"['0513', 'Róbert', 'Gellért', 'Dulcinea', 'Robin', 'Gerda', 'Karácson', 'Glória', 'Fatime', 'Fatima', 'Ofélia', 'Imola', 'Szervác', 'Noel', 'Roberta']"
Dózsa,"['1230', 'Dávid', 'Dénes', 'Margit', 'Dózsa', 'Szabin', 'Libor', 'Dakó', 'Zoárd', 'Dienes', 'Sebők', 'Zalán', 'Sebő', 'Hunor']"
szakadatlanul,"['mindig', 'folyamatosan', 'állandóan', 'egyfolytában', 'szakadatlanul', 'örökösen', 'folytonosan', 'lankadatlanul', 'szüntelenül']"
Axel,"['0902', 'István', 'Fodor', 'Axel', 'Margit', 'Teodóra', 'Ella', 'Inka', 'Stefán', 'Renátó', 'Csépán', 'René', 'Töhötöm', 'Absolon', 'Bogdán', 'Teodor', 'Ted', 'Dorina', 'Kasszandra', 'Rebeka']"
Immánuel,"['0326', 'Lehel', 'Emánuel', 'Mánuel', 'Dusán', 'Leonóra', 'Larissza', 'Lara', 'Manuéla', 'Maxima', 'Immánuel', 'Torna', 'Tormás', 'Turul', 'Manó', 'Mendel', 'Torontál', 'Mandel']"
Valéria,"['1209', 'Péter', 'György', 'Pető', 'Ábel', 'Georgina', 'Györgyike', 'Valéria', 'Gina', 'Györgyi', 'Györke', 'Gardénia', 'Delila', 'Györe', 'Leona', 'Natasa', 'Natália']"
Anna,"['0726', 'Anna', 'Anikó', 'Anita', 'Tádé', 'Joakim', 'Nina', 'Anni', 'Panni', 'Panna', 'Anettka', 'Anett', 'Anka', 'Panka', 'Joachim']"
oroszországi,"['orosz', 'oroszországi']"
Pongrác,"['0512', 'Viktor', 'Kora', 'Gyöngy', 'Dalma', 'Gemma', 'Pongor', 'Adonisz', 'Korall', 'Achilles', 'Gyöngyvirág', 'Ivica', 'Germán', 'Johanna', 'Pongrác']"
Igor,"['1101', 'Marianna', 'Igor', 'Benke']"
Anni,"['0726', 'Anna', 'Anikó', 'Anita', 'Tádé', 'Joakim', 'Nina', 'Anni', 'Panni', 'Panna', 'Anettka', 'Anett', 'Anka', 'Panka', 'Joachim']"
Danuta,"['0721', 'Dániel', 'Ilona', 'Júlia', 'Danuta', 'Dana', 'Dános', 'Daniella', 'Angelina', 'Angéla', 'Ilma', 'Helén', 'Darrell', 'Léna', 'Lőrinc']"
csakhogy,"['de', 'csak', 'azonban', 'ám', 'viszont', 'hanem', 'mégis', 'ellenben', 'csakhogy']"
Miriam,"['0202', 'Mária', 'Mirjam', 'Karolina', 'Mimi', 'Marinka', 'Milli', 'Marion', 'Bodó', 'Mariska', 'Aida', 'Mari', 'Brúnó', 'Miriam', 'Johanna', 'Apor', 'Manyi']"
Ilka,"['0921', 'Ildikó', 'Máté', 'Maura', 'Mirella', 'Jónás', 'Ilka']"
Patrik,"['0428', 'Pál', 'Teodóra', 'Palmer', 'Dorisz', 'Páris', 'Patrik', 'Patrícia', 'Valéria', 'Vitális', 'Nimród', 'Ménrót', 'Demény', 'Pósa', 'Pável', 'Vitéz', 'Bulcsú']"
de,"['de', 'csak', 'azonban', 'ám', 'viszont', 'hanem', 'mégis', 'ellenben', 'csakhogy']"
aki,"['aki', 'amelyik']"
együttvéve,"['összesen', 'együtt', 'összességében', 'együttvéve', 'összesítve']"
Nyeste,"['1225', 'Nyeste', 'Eugénia', 'Kabos', 'Karácson', 'Anasztázia', 'Anasztáz', 'Zseni', 'Noel']"
07-01,"['0703', 'Tamás', 'Kornél', 'Napsugár', 'Anatol', 'Karitász', 'Hiador', 'Bernárd', 'Som', 'Hadúr', 'Leó', 'Bernát', 'Soma', 'Lionel', 'Anatólia', 'Leon']"
Μ,"['μ', 'mű', 'görög betű gyűjtőfogalom', 'Μ nagybetű']"
07-02,['1']
07-03,['1']
Mikó,"['1206', 'Miklós', 'Mike', 'Kolta', 'Miksa', 'Mikó', 'Nikol', 'Csinszka', 'Misa', 'Nikoletta', 'Nikolett', 'Gyopár']"
07-04,['1']
07-05,['1']
Masa,"['0815', 'Mária', 'Ali', 'Alfréd', 'Masa', 'Napóleon']"
07-06,"['0709', 'Margit', 'Marina', 'Nóra', 'Leonóra', 'Vera', 'Félix', 'Hajna', 'Bereniké', 'Veronika', 'Koppány', 'Eleonóra', 'Fausztina', 'Lukrécia', 'Veronka', 'Verona', 'Veron', 'Detre']"
07-07,"['0209', 'Erős', 'Erika', 'Erik', 'Donald', 'Ronald', 'Szabin', 'Marián', 'Hanga', 'Alex', 'Apollónia', 'Aladdin', 'Rex', 'Alarik', 'Ciceró', 'Kirill', 'Abigél', 'Apolka', 'Aladin', 'Cirill']"
07-08,"[',', 'vessző']"
07-09,['1']
Aladdin,"['0209', 'Erős', 'Erika', 'Erik', 'Donald', 'Ronald', 'Szabin', 'Marián', 'Hanga', 'Alex', 'Apollónia', 'Aladdin', 'Rex', 'Alarik', 'Ciceró', 'Kirill', 'Abigél', 'Apolka', 'Aladin', 'Cirill']"
vessző,"[';', 'vessző', 'pontosvessző']"
Flóris,"['0504', 'László', 'Mónika', 'Flórián', 'Amália', 'Elma', 'Amál', 'Antónia', 'Fóris', 'Szilvánusz', 'Florin', 'Flóris', 'Bulcsú']"
konkurens,"['ellenfél', 'rivális', 'versenytárs', 'konkurens', 'konkurencia', 'vetélytárs', 'vitapartner']"
földműves,"['termelő', 'termesztő', 'földműves', 'paraszt', 'őstermelő']"
fontjel,"['£', 'font', 'fontjel']"
Zorka,"['1004', 'Ferenc', 'Fodor', 'Frank', 'Arany', 'Hajnal', 'Aranka', 'Bodor', 'Auróra', 'Zóra', 'Hajnalka', 'Ámon', 'Golda', 'Latinka', 'Aurélia', 'Zorka', 'Gyémánt', 'Edvin']"
Lantos,"['0718', 'Arnold', 'Lantos', 'Frigyes', 'Mirkó', 'Kamill', 'Frederik', 'Kamilla', 'Hédi', 'Kamilló', 'Jusztin', 'Milli', 'Milla', 'Arnót', 'Milka', 'Hedda', 'Milán', 'Hedvig', 'Milton']"
Lotti,"['0717', 'Róbert', 'Mária', 'Endre', 'Szabolcs', 'Elek', 'Bánk', 'Zoárd', 'Magdó', 'Szegfű', 'Zobor', 'Robin', 'Leó', 'Ruszalka', 'Szórád', 'Ond', 'Sarolta', 'Kirill', 'Magdaléna', 'Ruszlán', 'Ajándék', 'Lotti', 'Lionel', 'Leon', 'Cirill', 'Magdolna']"
Emma,"['1125', 'Katalin', 'Erzsébet', 'Karin', 'Kitti', 'Emmi', 'Emma', 'Kati', 'Kata', 'Liza', 'Karina', 'Karen', 'Katerina', 'Alán', 'Katarina', 'Mózes']"
kifogástalan,"['kiváló', 'jó', 'kiemelkedő', 'kitűnő', 'remek', 'tökéletes', 'hibátlan', 'kifogástalan']"
esetleg,"['esetleg', 'talán']"
Emília,"['0919', 'Mária', 'Szabolcs', 'Január', 'Tivadar', 'Vilma', 'Emília', 'Tódor', 'Jónás', 'Konstancia', 'Sebő']"
Gizella,"['0507', 'Dalma', 'Szaniszló', 'Bendegúz', 'Gizella', 'Germán', 'Giza', 'Napóleon']"
Emmi,"['1125', 'Katalin', 'Erzsébet', 'Karin', 'Kitti', 'Emmi', 'Emma', 'Kati', 'Kata', 'Liza', 'Karina', 'Karen', 'Katerina', 'Alán', 'Katarina', 'Mózes']"
elmúlt,"['elmúlt', 'korábbi', 'eltelt']"
Hadúr,"['0703', 'Tamás', 'Kornél', 'Napsugár', 'Anatol', 'Karitász', 'Hiador', 'Bernárd', 'Som', 'Hadúr', 'Leó', 'Bernát', 'Soma', 'Lionel', 'Anatólia', 'Leon']"
Johanna,"['1212', 'Gabriella', 'Csepel', 'Johanna', 'Bulcsú']"
Salamon,"['1024', 'Herald', 'Salamon', 'Salvador', 'Ráhel', 'Ráfis', 'Gilbert', 'Rafael', 'Gilgames', 'Ráchel', 'Harald', 'Rákhel', 'Herold']"
miként,"['hogyan', 'hogy', 'miként', 'miképpen']"
Alexa,"['0518', 'Erős', 'Erika', 'Erik', 'Alexandra', 'Szendi', 'Hanga', 'Kamilla', 'Félix', 'Szandra', 'Bódog', 'Klaudia', 'Alexa', 'Alicia']"
07-10,"['0712', 'János', 'Ernő', 'Nóra', 'Dalma', 'Fedor', 'Leonóra', 'Abony', 'Félix', 'Eleonóra', 'Fortunát', 'Gerzson', 'Erneszt', 'Izabella']"
07-11,"['0713', 'Jenő', 'Jakab', 'Ernő', 'Henrik', 'Jákó', 'Szilvánusz', 'Jakus', 'Henrietta', 'Szórád', 'Sarolta', 'Silás', 'Indra', 'Sári', 'Sára', 'Hendrik', 'Harri', 'Szilas', 'Jákob', 'Henriett', 'Erneszt']"
tizenkét hónapos,"['éves', 'évi', 'esztendős', 'egész évi', 'tizenkét hónapos']"
07-12,"['0715', 'Roland', 'Henrik', 'Vladimír', 'Kardos', 'Örkény', 'Leonóra', 'Csege', 'Ladomér', 'Manuéla', 'Egon', 'Aurél', 'Barót', 'Hendrik', 'Bonaventúra', 'Orlandó', 'Stella']"
07-13,"['0124', 'Ferenc', 'Erika', 'Erik', 'Bános', 'Xénia', 'Bertram', 'Tádé', 'Vera', 'Timóteus', 'Veronika', 'Surd', 'Surány', 'Szalók', 'Veronka', 'Verona', 'Veron', 'Timót', 'Szaléz']"
07-14,"['0518', 'Erős', 'Erika', 'Erik', 'Alexandra', 'Szendi', 'Hanga', 'Kamilla', 'Félix', 'Szandra', 'Bódog', 'Klaudia', 'Alexa', 'Alicia']"
07-15,"['0910', 'Miklós', 'Erika', 'Erik', 'Noémi', 'Nikola', 'Nikol', 'Nikoletta', 'Tardos', 'Nikolett', 'Zalán', 'Hunor', 'Edgár']"
Erik,"['0910', 'Miklós', 'Erika', 'Erik', 'Noémi', 'Nikola', 'Nikol', 'Nikoletta', 'Tardos', 'Nikolett', 'Zalán', 'Hunor', 'Edgár']"
07-16,"['0719', 'Arany', 'Vince', 'Aranka', 'Aurea', 'Emília', 'Varsány', 'Rubin', 'Golda', 'Alfréd', 'Ambrus', 'Aurélia', 'Arzén', 'Aura', 'Gyémánt', 'Stella']"
07-17,"['régi', 'egykori', 'hajdani', 'ősi', 'kezdetleges', 'ósdi']"
07-18,"['0628', 'Gyula', 'Levente', 'Irén', 'Tivadar', 'Petúnia', 'Leó', 'Szirom', 'Marcella', 'Círus', 'Iringó', 'Hektor', 'Lauretta', 'Lionel', 'Iréneusz', 'Leon', 'Laura']"
07-19,"['0304', 'Adria', 'Kázmér', 'Kazimír', 'Adrianna', 'Zorán', 'Adorján', 'Adrienn', 'Bajnok', 'Adrián']"
ósdi,"['régi', 'egykori', 'hajdani', 'ősi', 'kezdetleges', 'ósdi']"
Hektor,"['0628', 'Gyula', 'Levente', 'Irén', 'Tivadar', 'Petúnia', 'Leó', 'Szirom', 'Marcella', 'Círus', 'Iringó', 'Hektor', 'Lauretta', 'Lionel', 'Iréneusz', 'Leon', 'Laura']"
Adorján,"['0908', 'Mária', 'Adria', 'Adrianna', 'Néró', 'Adorján', 'Csobán', 'Adrienn', 'Alán', 'Adrián', 'Nesztor', 'Szergiusz', 'Irma']"
e pillanatban,"['most', 'ma', 'jelenleg', 'jelen pillanatban', 'ez idő szerint', 'ebben a pillanatban', 'e pillanatban']"
köb,"['³', 'jel', 'hivatkozás', '3', 'harmadik hatvány', 'köb']"
György,"['1209', 'Péter', 'György', 'Pető', 'Ábel', 'Georgina', 'Györgyike', 'Valéria', 'Gina', 'Györgyi', 'Györke', 'Gardénia', 'Delila', 'Györe', 'Leona', 'Natasa', 'Natália']"
Benkő,"['0116', 'Dániel', 'Ottó', 'Henrik', 'Gusztáv', 'Fáni', 'Marcell', 'Fanni', 'Karád', 'Otelló', 'Stefánia', 'Marsall', 'Karcsa', 'Uzon', 'Benkő', 'Janina', 'Godó', 'Izidor', 'Kara', 'Stefi', 'Hendrik', 'Ahmed']"
elsősorban,"['elsősorban', 'inkább', 'különösen', 'leginkább', 'főként', 'főleg', 'elsődlegesen', 'főképp', 'különösképpen', 'kiváltképpen', 'kiváltképp', 'különösképp']"
akárcsak,"['mint', 'akár', 'akárcsak']"
ebben az esetben,"['ekkor', 'esetben', 'ilyenkor', 'ez esetben', 'ilyen esetben', 'ebben az esetben']"
Félix,"['1120', 'Zoltán', 'Zsolt', 'Amália', 'Amál', 'Edmond', 'Jolán', 'Félix', 'Bódog', 'Jónás', 'Ödön', 'Brendon']"
nagy,"['jelentős', 'nagy', 'fontos', 'komoly', 'meghatározó', 'számottevő', 'lényeges', 'nem elhanyagolható', 'nem csekély', 'jelentékeny']"
üzlettárs,"['fél', 'partner', 'ellenfél', 'házastárs', 'üzlettárs', 'társ']"
Ilma,"['1014', 'Ilona', 'Domokos', 'Domonkos', 'Dominik', 'Lívia', 'Beatrix', 'Buzád', 'Trixi', 'Hella', 'Ilma', 'Alán']"
Tas,"['0608', 'Ágnes', 'Vilmos', 'Zaránd', 'Izabell', 'Tas', 'Ellák', 'Medárd', 'Viliam']"
Zsuzsa,"['0920', 'Zsuzsa', 'Zsuzsanna', 'Fülöp', 'Friderika', 'Filip', 'Frida', 'Zsuzsánna', 'Zsuzska']"
Tarján,"['1130', 'András', 'Endre', 'André', 'Amália', 'Amál', 'Bandó', 'Dormán', 'Tarján']"
őskori,"['kezdetleges', 'ősi', 'civilizálatlan', 'primitív', 'őskori']"
ami,"['amely', 'ami', 'mely', 'amelyik']"
fi,"['φ', 'görög betű gyűjtőfogalom', 'Φ nagybetű', 'fi']"
07-20,"['0706', 'Tamás', 'Csaba', 'Mária', 'Gyárfás', 'Tankréd', 'Felícia', 'Izaiás', 'Atalanta', 'Józsiás', 'Dominika', 'Jávor', 'Ézsaiás', 'Járfás', 'Jósiás']"
07-21,"['0722', 'Mária', 'Magda', 'Magdó', 'Levendula', 'Médi', 'Magdaléna', 'Lipót', 'Léna', 'Marica', 'Platon', 'Lenke', 'Magdolna']"
Jósiás,"['0706', 'Tamás', 'Csaba', 'Mária', 'Gyárfás', 'Tankréd', 'Felícia', 'Izaiás', 'Atalanta', 'Józsiás', 'Dominika', 'Jávor', 'Ézsaiás', 'Járfás', 'Jósiás']"
07-22,"['0725', 'Jakab', 'Kristóf', 'Talbot', 'Valencia', 'Talabér', 'Tomor', 'Valentin', 'Jákó', 'Talabor', 'Jakus', 'Szindbád', 'Timur', 'Valentina', 'Jákob']"
07-23,"['0629', 'Péter', 'Orbán', 'Pál', 'Judit', 'Pető', 'Aladár', 'Keve', 'Ditta', 'Beáta', 'Ulászló', 'Emmi', 'Emma', 'Petra', 'Szalóme', 'Pósa', 'Pável', 'Aliz', 'Petrina', 'Keszi', 'Alicia']"
07-24,"['1117', 'György', 'Gergely', 'Ildikó', 'Viktória', 'Gerő', 'Hilda', 'Viki', 'Hortenzia', 'Zágon', 'Ede', 'Gertrúd', 'Gergő', 'Zakeus', 'Dienes', 'Szalóme', 'Györke', 'Györe', 'Ében']"
07-25,"['0726', 'Anna', 'Anikó', 'Anita', 'Tádé', 'Joakim', 'Nina', 'Anni', 'Panni', 'Panna', 'Anettka', 'Anett', 'Anka', 'Panka', 'Joachim']"
Szalóme,"['1117', 'György', 'Gergely', 'Ildikó', 'Viktória', 'Gerő', 'Hilda', 'Viki', 'Hortenzia', 'Zágon', 'Ede', 'Gertrúd', 'Gergő', 'Zakeus', 'Dienes', 'Szalóme', 'Györke', 'Györe', 'Ében']"
07-26,"['0728', 'Viktor', 'Szabolcs', 'Győző', 'Botond', 'Bars', 'Alina', 'Ince', 'Ada', 'Szeréna', 'Szerénke', 'Szatmár']"
07-27,"['összefügg', 'kapcsolódik', 'kötődik', 'függ össze', 'kapcsolatban áll', 'összefüggésben áll']"
Archibald,"['0327', 'János', 'Alap', 'Rupert', 'Hajnal', 'Alpár', 'Auguszta', 'Hajnalka', 'Marót', 'Archibald']"
07-28,"['¼', 'jel', 'negyed', 'tört', '4', 'egynegyed']"
összefügg,"['összefügg', 'kapcsolódik', 'kötődik', 'függ össze', 'kapcsolatban áll', 'összefüggésben áll']"
07-29,"['0219', 'Zsuzsa', 'Anna', 'Zsuzsanna', 'Buda', 'Kürt', 'Kurt', 'Kabos', 'Zsazsa', 'Eliza', 'Borbás', 'Kaba', 'Konrád', 'Zámor', 'Kunó', 'Anda', 'Zsuzsánna', 'Zsuzska', 'Oszvald']"
egynegyed,"['¼', 'jel', 'negyed', 'tört', '4', 'egynegyed']"
érintetlen,"['érintetlen', 'új', 'szűz', 'felbontatlan', 'bontatlan', 'használatlan']"
Borbás,"['0219', 'Zsuzsa', 'Anna', 'Zsuzsanna', 'Buda', 'Kürt', 'Kurt', 'Kabos', 'Zsazsa', 'Eliza', 'Borbás', 'Kaba', 'Konrád', 'Zámor', 'Kunó', 'Anda', 'Zsuzsánna', 'Zsuzska', 'Oszvald']"
vállalat,"['cég', 'társaság', 'vállalat', 'vállalkozás', 'gyártó', 'nagyvállalat', 'szövetkezet', 'kisvállalkozás', 'kft', 'bt', 'zrt', 'nyrt', 'rt', 'manufaktúra', 'kisvállalat']"
11-01,['1']
11-02,['1']
Egyed,"['0901', 'Farkas', 'Gedeon', 'Egyed', 'Glenn', 'Júda', 'Noémi', 'Kende', 'Ignác', 'Tamara', 'Gilda', 'Kurd', 'Gida', 'Józsué', 'Gede', 'Zádor', 'Egon', 'Artúr', 'Fajsz', 'Bella', 'Józsa', 'Józsua', 'Gedő', 'Izabella', 'Kund']"
11-03,"['1107', 'Ernő', 'Rudolf', 'Lázár', 'Rezső', 'Raul', 'Radvány', 'Rados', 'Karin', 'Ralf', 'Engelbert', 'Karina', 'Rolf', 'Karen', 'Erneszt', 'Csenger', 'Florentin']"
Tündér,"['0601', 'Tünde', 'Hortenzia', 'Jusztin', 'Angéla', 'Szemirámisz', 'Paulina', 'Kurt', 'Konrád', 'Fortunát', 'Kunó', 'Tündér', 'Torda', 'Simeon', 'Júnó', 'Pandóra']"
11-04,"['@', 'at', 'at jel', 'kukacjel', 'kukac']"
11-05,"['1109', 'Tihamér', 'Tivadar', 'Fedor', 'Nátán', 'Ugocsa', 'Oresztész', 'Ugron', 'Teodor', 'Bozsó']"
11-06,"['0831', 'Erika', 'Ramóna', 'Hanga', 'Amina', 'Arisztid', 'Móna', 'Aida', 'Bella', 'Rajmund', 'Izabella']"
11-07,['1']
11-08,['1']
at jel,"['@', 'at', 'at jel', 'kukacjel', 'kukac']"
11-09,"['0905', 'Viktor', 'Albert', 'Tárkány', 'Alpár', 'Ofélia', 'Lőrinc']"
Bella,"['0901', 'Farkas', 'Gedeon', 'Egyed', 'Glenn', 'Júda', 'Noémi', 'Kende', 'Ignác', 'Tamara', 'Gilda', 'Kurd', 'Gida', 'Józsué', 'Gede', 'Zádor', 'Egon', 'Artúr', 'Fajsz', 'Bella', 'Józsa', 'Józsua', 'Gedő', 'Izabella', 'Kund']"
nem állami,"['civil', 'polgári', 'nem állami', 'nem kormányzati']"
Manga,"['0906', 'Csanád', 'Manga', 'Beáta', 'Ida', 'Bea', 'Harkány', 'Horka', 'Zakariás']"
Alpár,"['0905', 'Viktor', 'Albert', 'Tárkány', 'Alpár', 'Ofélia', 'Lőrinc']"
kell,"['kell', 'szükséges', 'nélkülözhetetlen', 'muszáj', 'szükség van rá', 'nem nélkülözhető', 'nem pótolható', 'pótolhatatlan']"
komolyan,"['nagyon', 'igen', 'jelentősen', 'erősen', 'komolyan', 'határozottan']"
ritka esetben,"['ritkán', 'esetenként', 'néha', 'időnként', 'ritka esetben']"
ez idő szerint,"['most', 'ma', 'jelenleg', 'jelen pillanatban', 'ez idő szerint', 'ebben a pillanatban', 'e pillanatban']"
Ormos,"['0204', 'András', 'Róbert', 'Andrea', 'Gabriella', 'André', 'Ráhel', 'Androméda', 'Gilbert', 'Robin', 'Bereniké', 'Veronika', 'Janka', 'Kada', 'Csenge', 'Ormos', 'Ráchel', 'Veronka', 'Csengele', 'Verona', 'Veron', 'Johanna', 'Holló', 'Rákhel']"
elfogadható,"['jó', 'megfelelő', 'alkalmas', 'elfogadható', 'kielégítő', 'nem rossz']"
Lionel,"['1017', 'Margit', 'Rudolf', 'Salamon', 'Rezső', 'Salvador', 'Hédi', 'Ignác', 'Leó', 'Kont', 'Rolf', 'Alajos', 'Lionel', 'Zolna', 'Hedvig', 'Margitta', 'Leon', 'Margita', 'Mályva']"
Lévi,"['0701', 'Gyula', 'Anna', 'Tihamér', 'Annamária', 'Denver', 'Előd', 'Annamari', 'Olivér', 'Annabella', 'Dévald', 'Áron', 'Tibold', 'Detre', 'Lévi']"
07-30,"['0313', 'Zoltán', 'Krisztián', 'Salamon', 'Egyed', 'Csolt', 'Salvador', 'Lándor', 'Patrícia', 'Ida', 'Rozina', 'Arabella', 'Solt', 'Leander', 'Ajtony']"
07-31,"['0616', 'Péter', 'Ferenc', 'Pető', 'Arany', 'Tina', 'Jusztin', 'Círus', 'Ajtony', 'Jusztina']"
közöl,"['mond', 'szól', 'beszél', 'közöl', 'kiemel', 'hangsúlyoz', 'kijelent']"
Ajtony,"['0727', 'György', 'Krisztián', 'Rudolf', 'Konstantin', 'Olga', 'Kamilla', 'Keresztély', 'Árvácska', 'Lilian', 'Pentele', 'Györke', 'Aurél', 'Celesztin', 'Rolf', 'Liliom', 'Hugó', 'Györe', 'Ajtony', 'Natasa', 'Lilien', 'Pantaleon', 'Natália', 'Bertold', 'Keresztes']"
országunk,"['Magyarország', 'ország', 'hazánk', 'haza', 'magyar állam', 'Magyar Köztársaság', 'országunk']"
Marót,"['0922', 'Tamás', 'Ottó', 'Írisz', 'Móric', 'Mór', 'Marót']"
akar,"['akar', 'szándékozik', 'szándékában áll']"
Fortunát,"['0712', 'János', 'Ernő', 'Nóra', 'Dalma', 'Fedor', 'Leonóra', 'Abony', 'Félix', 'Eleonóra', 'Fortunát', 'Gerzson', 'Erneszt', 'Izabella']"
Dénes,"['1230', 'Dávid', 'Dénes', 'Margit', 'Dózsa', 'Szabin', 'Libor', 'Dakó', 'Zoárd', 'Dienes', 'Sebők', 'Zalán', 'Sebő', 'Hunor']"
kínálat,"['piac', 'kereslet', 'kínálat', 'kereskedelem', 'vásár', 'áruforgalom']"
Martinka,"['0130', 'Gellért', 'Bars', 'Martinka', 'Martina', 'Gerda', 'Jácinta', 'Orgona']"
